81,81,0.0,1.5991058349609375,0.0,1.0438802242279053,0.0,1.1003037691116333,0.5954972505569458,0.0,2.1426572799682617,3.683832883834839,5.630012035369873,5.315149784088135,3.911569118499756,4.9192633628845215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17578649520874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8681344985961914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,0.0,1.612933874130249,0.0,1.0537514686584473,0.0,1.1042014360427856,0.652936577796936,0.0,2.127744674682617,3.665295362472534,5.651386737823486,5.322580337524414,3.906465530395508,4.917372703552246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26426362991333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9154216051101685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,83,0.0,1.6254311800003052,0.0,1.0633472204208374,0.0,1.108014702796936,0.7026436924934387,0.0,2.113084554672241,3.646742820739746,5.673352241516113,5.330236434936523,3.9012274742126465,4.915433883666992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05874538794159889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9530047178268433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,0.0,1.636778473854065,0.0,1.072677493095398,0.0,0.0,0.7458814978599548,0.0,2.098676919937134,3.628188133239746,5.695911407470703,5.338128089904785,3.8958492279052734,4.913445472717285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12669254839420319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.983515739440918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,85,0.0,1.647125482559204,0.0,1.0817514657974243,0.0,0.0,0.783703625202179,0.0,2.0845210552215576,3.6096439361572266,5.719064712524414,5.346264839172363,3.8903260231018066,4.911405563354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861182600259781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008737564086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,86,0.0,1.6565978527069092,0.0,1.0905784368515015,0.0,0.0,0.8169790506362915,0.0,2.0706160068511963,3.591123342514038,5.742810249328613,5.354658126831055,3.8846518993377686,4.9093122482299805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23818394541740417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0299129486083984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,87,0.0,1.665300965309143,0.0,1.099166989326477,0.0,0.0,0.8464205861091614,0.0,2.0569605827331543,3.572638988494873,5.767144203186035,5.363317966461182,3.87882137298584,4.907162666320801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2839433252811432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.047929525375366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,0.0,1.6733242273330688,0.0,1.1075257062911987,0.0,0.0,0.8726128339767456,0.0,2.043552875518799,3.5542030334472656,5.792058944702148,5.372256755828857,3.872828245162964,4.904955863952637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3243175148963928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0634374618530273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,89,0.0,1.680743932723999,0.0,1.1156625747680664,0.0,0.0,0.8960361480712891,0.0,2.030391216278076,3.5358283519744873,5.817543983459473,5.3814873695373535,3.866666078567505,4.902688980102539,4.73237419128418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3600947856903076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.076921224594116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,90,0.0,1.6876254081726074,0.0,1.1235853433609009,0.0,0.0,0.9170866012573242,0.0,2.0174732208251953,3.517526626586914,5.8435845375061035,5.391021728515625,3.860328197479248,4.900359153747559,4.735133647918701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39194145798683167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0887503623962402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,91,0.0,1.6940252780914307,0.0,1.1313015222549438,0.0,0.0,0.93609219789505,0.0,2.0047965049743652,3.49931001663208,5.870163440704346,5.40087366104126,3.8538074493408203,4.897964954376221,4.737954616546631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42041754722595215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099209785461426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92,0.0,1.699992060661316,0.0,1.138818383216858,0.0,0.0,0.9533261060714722,0.0,1.9923582077026367,3.481189727783203,5.89725923538208,5.41105842590332,3.8470966815948486,4.89550256729126,4.740840435028076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4459926187992096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.108523368835449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,93,0.0,1.7055683135986328,0.0,1.1461427211761475,0.0,0.0,0.9690168499946594,0.0,1.9801558256149292,3.463176965713501,5.924846172332764,5.4215898513793945,3.8401880264282227,4.892969608306885,4.743792533874512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4690605401992798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1168692111968994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,94,0.0,1.7107913494110107,0.0,1.1532812118530273,0.0,0.0,0.9833568334579468,0.0,1.9681859016418457,3.445282459259033,5.952895641326904,5.4324846267700195,3.833073377609253,4.890363693237305,4.746813774108887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48995229601860046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.124390125274658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,95,0.0,1.715693712234497,0.0,1.1602401733398438,0.0,0.0,0.9965086579322815,0.0,1.956445574760437,3.427516460418701,5.9813737869262695,5.443758487701416,3.825744390487671,4.887681007385254,4.749906063079834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089467763900757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1312026977539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,0.0,1.7203041315078735,0.0,1.1670258045196533,0.0,0.0,1.0086108446121216,0.0,1.9449313879013062,3.409888744354248,6.010244369506836,5.455429553985596,3.8181917667388916,4.884918212890625,4.753072261810303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526279866695404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1374025344848633,0.0,4.965408802032471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,97,0.0,1.724648118019104,0.0,1.173643946647644,0.0,0.0,1.019781470298767,0.0,1.9336397647857666,3.392408609390259,6.039466857910156,5.467514991760254,3.810406446456909,4.8820719718933105,4.756315231323242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5421518087387085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14306902885437,0.0,4.959736347198486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,98,0.0,1.7287482023239136,0.0,1.1801003217697144,0.0,0.0,1.0301223993301392,0.0,1.9225672483444214,3.375084638595581,6.068996906280518,5.480035305023193,3.8023784160614014,4.879138946533203,4.759637355804443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567334890365601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.148267984390259,0.0,4.953943729400635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,99,0.0,1.7326245307922363,0.0,1.1864001750946045,0.0,0.0,1.0397210121154785,0.0,1.9117101430892944,3.3579254150390625,6.098787784576416,5.493008613586426,3.7940971851348877,4.876114368438721,4.763041973114014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570171058177948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.153055429458618,0.0,4.948028564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,100,0.0,1.7362951040267944,0.0,1.1925488710403442,0.0,0.0,1.0486536026000977,0.0,1.9010648727416992,3.340938091278076,6.12878942489624,5.506457328796387,3.7855522632598877,4.872994899749756,4.766531467437744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825902819633484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1574785709381104,0.0,4.941987037658691,0.015619638375937939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,101,0.0,1.7397758960723877,0.0,1.1985514163970947,0.0,0.0,1.0569860935211182,0.0,1.8906276226043701,3.3241302967071533,6.1589508056640625,5.520401477813721,3.7767317295074463,4.869775772094727,4.770110130310059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5940997004508972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1615777015686035,0.0,4.93581485748291,0.025603225454688072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,102,0.0,1.7430815696716309,0.0,1.204412579536438,0.0,0.0,1.0647765398025513,0.0,1.8803945779800415,3.3075084686279297,6.189217567443848,5.534864902496338,3.7676239013671875,4.866452217102051,4.773780822753906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6047934293746948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1653873920440674,0.0,4.929508686065674,0.03570779785513878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103,0.0,1.746225118637085,0.0,1.210136890411377,0.0,0.0,1.0720754861831665,0.0,1.8703620433807373,3.291078567504883,6.219535827636719,5.549870014190674,3.758216142654419,4.8630194664001465,4.7775468826293945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6147534251213074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1689374446868896,0.0,4.923064708709717,0.04593352973461151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104,0.0,1.7492183446884155,0.0,1.215728998184204,0.0,0.0,1.0789278745651245,0.0,1.8605260848999023,3.274846076965332,6.249849796295166,5.565441608428955,3.748495101928711,4.859471797943115,4.781412124633789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6240512728691101,0.0,0.0,0.0,0.0,0.0,4.673093795776367,0.0,2.1722538471221924,0.0,4.916479110717773,0.05628049373626709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,105,0.0,1.7520718574523926,0.0,1.2211929559707642,0.0,0.0,1.085373044013977,0.0,1.850882887840271,3.2588160037994385,6.280104160308838,5.58160400390625,3.7384471893310547,4.855803966522217,4.785380840301514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6327497959136963,0.0,0.0,0.0,0.0,0.0,4.679659843444824,0.0,2.175359010696411,0.0,4.90974760055542,0.06674868613481522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,106,0.0,1.7547954320907593,0.0,1.2265329360961914,0.0,0.0,1.0914461612701416,0.0,1.841428518295288,3.242992639541626,0.027059350162744522,5.59838342666626,3.728057622909546,4.8520097732543945,4.789456844329834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409041881561279,0.0,0.0,0.0,0.0,0.0,4.686352729797363,0.0,2.1782727241516113,0.0,4.902865886688232,0.07733798027038574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,107,0.0,1.7573978900909424,0.0,1.2317529916763306,0.0,0.0,1.0971784591674805,0.0,1.832159399986267,3.22737979888916,0.05703254044055939,5.615805149078369,3.717311382293701,4.848083019256592,4.793644905090332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485633850097656,0.0,0.0,0.0,0.0,0.0,4.693176746368408,0.0,2.1810123920440674,0.0,4.895829677581787,0.08804813772439957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,108,0.0,1.7598872184753418,0.0,1.2368566989898682,0.0,0.0,1.102597713470459,0.0,1.8230715990066528,3.2119810581207275,0.0867869108915329,5.633897304534912,3.7061922550201416,4.8440165519714355,4.797949314117432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557705402374268,0.0,0.0,0.0,0.0,0.0,4.700135231018066,0.0,2.183593511581421,0.0,4.888634204864502,0.09887881577014923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,109,0.0,1.7622708082199097,0.0,1.2418479919433594,0.0,0.0,1.1077289581298828,0.0,1.8141613006591797,3.1967990398406982,0.11627315729856491,5.652685642242432,3.69468355178833,4.839803218841553,4.802374362945557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6625641584396362,0.0,0.0,0.0,0.0,0.0,4.707230567932129,0.0,2.1860296726226807,0.0,4.881275177001953,0.10982954502105713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,110,0.0,1.7645553350448608,0.0,1.246730089187622,0.0,0.0,1.1125943660736084,0.0,1.8054249286651611,3.181835889816284,0.1454448103904724,5.672198295593262,3.682767629623413,4.835434913635254,4.806926250457764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689785122871399,0.0,0.0,0.0,2.912189245223999,0.0,4.7144670486450195,0.0,2.1883327960968018,0.0,4.873747825622559,0.1208997443318367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,111,0.0,1.766746997833252,0.0,1.2515064477920532,0.0,0.0,1.117214322090149,0.0,1.796858549118042,3.1670939922332764,0.17425844073295593,5.69246244430542,3.670426607131958,4.83090353012085,4.811609268188477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6750442385673523,0.0,0.0,0.0,2.9022977352142334,0.0,4.7218475341796875,0.0,2.1905136108398438,0.0,4.866046905517578,0.13208869099617004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,112,0.0,1.7688515186309814,0.0,1.2561804056167603,0.0,0.0,1.1216069459915161,0.0,1.7884585857391357,3.1525745391845703,0.2026740312576294,5.713505268096924,3.6576411724090576,4.826200008392334,4.81643009185791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6807888150215149,0.0,0.0,0.0,2.892282009124756,0.0,4.729375839233398,0.0,2.19258189201355,0.0,4.85816764831543,0.1433955281972885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
